,lyrics,artist
261," Confidence is a must Cockiness is a plus Edginess is a rush Edges (I like 'em rough) A man with a Midas touch Intoxicate me, I'm a lush Stop you're making me blush People are looking at us  I don't think you know (know)  I'm checking it so hot (so hot) I Wonder if he knows he's on my radar (on my radar) on my radar (on my radar) And if I notice you I know it's you. Choose you don't wanna lose you're on my radar (on my radar) on my radar (on my radar)  When you walk (when you walk) and when you talk (when you talk) I get the tingle, I wanna mingle, that's what I want (that's what I want) Hey, listen, baby, turn up the fader.. try to make you understand you're on my radar (on my radar) on my radar (on my radar) On my radar (got you on my) radar (got you on my) radar (got you on my) RADAR  Interesting sense of style Ten million dollar smile Think I cant handle that Animal in the sack His eyes see right to my soul I surrender self-control Catch me looking again Falling right into my plan..  I don't think you know (know)  I'm checking it so hot (so hot) Wonder if he knows he's on my radar (on my radar) on my radar (on my radar) And if I notice you I know it's you Choose you don't wanna lose you're on my radar (on my radar) on my radar (on my radar) When you walk (when you walk) and when you talk (when you talk) I get the tingle, I wanna mingle, that's what I want (that's what I want) Hey, listen, baby, turn up the fader.. try to make you understand you're on my radar (on my radar) on my radar (on my radar)  on my radar (got you on my) radar (got you on my) radar (got you on my) RADAR on my radar (got you on my) radar (got you on my) radar (got you on my) RADAR  I got my eye on you... and I cant let you get away...  Hey baby whether it's now or later (I've got you) you cant shake me (no) cause I got you on my radar Whether you like it or not, it ain't gonna stop cause I got you on my radar (I've got you) cause I got you on my radar  I'm checking it so hot (so hot) Wonder if he knows he's on my radar (on my radar) on my radar (on my radar) And if I notice you I know it's you. Choose you don't wanna lose you're on my radar (on my radar) on my radar (on my radar) When you walk (when you walk) and when you talk (when you talk) I get the tingle, I wanna mingle, that's what I want (that's what I want) Hey, listen, baby, turn up the fader... try to make you understand you're on my radar (on my radar) on my radar (on my radar) on my radar (got you on my) radar (got you on my) radar (got you on my) RADAR on my radar (got you on my) radar (got you on my) radar (got you on my) RADAR  Da-da-da-da-da-da-dadadadadadada... da da da. Da-da-da-da-da-da-dadadadadadada... da da da da da da da ",britney-spears
262,"Britney Spears Miscellaneous Turn On The Night turn on the night   Lets go  Lets get out on the town  Something's going on  And i wanna be around  Something's not right  If i don't get out tonight  Turn on the night  Make sure everything all right  Hair done, nails done right  Best bet i'll be home at 5:00  Cause when i go out  I go all out  Me and my girls  Nothings in our way  Turn on the night  Turn on the night  Aint no man gonna change my mind  Cause best bet i'll be going home by myself  Cause you know me  You gotta hit me one more time  Before i give you the time of day  Wanna drive me crazy?  Show me how you dance  If you can move your hips the way i move mine  Let me see, let me see  Turn on the night  Make sure everything all right  Hair done, nails done right  Best bet i'll be home at 5:00  Cause when i go out  I go all out  Me and my girls  Nothings in our way  Turn on the night  Turn on the night",britney-spears
263,"(It's Britney, bitch) (I see you, and I just wanna dance with you)  Everytime they turn the lights down Just wanna go that extra mile for you You got public display of affection Feel's like no one else in the room (but you)  We can get down like there's no one around We'll keep on rockin' (We'll keep on rockin') We'll keep on rockin' (Keep on rockin')  Cameras are flashing while we're dirty dancing They keep watchin' (They keep watchin') Keep watchin Feels like the crowd is saying  [CHORUS] Gimme gimme more Gimme more Gimme gimme more Gimme gimme more Gimme (Uh) Gimme gimme more Gimme gimme more Gimme more Gimme gimme more Gimme gimme more Gimme (Uh) Gimme gimme more  A center of attention (Can you feel that?) Even when they're up against the wall You got me in a crazy position (Yeah) If you're on a mission (Uh-uh) You got my permission (Oh)  We can get down like there's no one around We'll keep on rockin' (Keep on rockin') We'll keep on rockin', rockin' (Oh ah ha)  Cameras are flashing while we're dirty dancing They keep watchin' (Wait) Keep watchin (Feel's like the crowd is saying)  [CHORUS] Gimme gimme more Gimme more Gimme gimme more Gimme gimme more    Gimme (Uh) Gimme gimme more Gimme gimme more Gimme more Gimme gimme more Gimme gimme more Gimme (Uh) Gimme gimme more  (I just can't control myself, oh) (They want more? Well I'll give'em more, oh!)  [CHORUS] Gimme gimme more Gimme more Gimme gimme more (Gimme more) Gimme gimme more Gimme (Uh) Gimme gimme more (Ooh) Gimme gimme more Gimme more Gimme gimme more Gimme gimme more (Gimme more, oh yeah) Gimme (Uh) Gimme gimme more  Ohh, gimme more, gimme more (More) Gimme more, gimme more baby I just wanna more  [CHORUS] Gimme gimme Gimme  Gimme gimme more Gimme gimme  Gimme (Ooh) Gimme gimme more Gimme gimme  Gimme  Gimme gimme more Gimme gimme  Gimme (Ooh) Gimme gimme   Bet you didn't see this one coming The incredible Lygo The lengendary Miss Britney Spears, haha And the unstoppable Danja Ha, you gonna have to remove me Cause I ain't goin' no where, haha (More)",britney-spears
264,"I'm dreaming of one kiss from you a love long and true We'll go on and on and  I don't wanna hear that I'm too young To know it's love that makes me feel this way 'Cause I don't have to feel the heat of the sun To know it's shining on me every day When it's warm outside and the look in your eyes Is longing to show me the way, I don't want to wait  Just one kiss from you, and suddenly I see the road laid out in front of me You give me strength, you give me hope And when you hold me in your arms you make me whole And I don't know just what I would do without one kiss from you  I don't wanna hear my time will come When it feels like it's already here We should learn to walk before we run But why go anywhere when you're so near 'Cause when I reach out to you so sad and confused And feeling like I could cry, you dry my eyes  Just one kiss from you, and suddenly I see the road laid out in front of me You give me strength, you give me hope And when you hold me in your arms you make me whole And I don't know just what I would do without one kiss from you  I'm dreaming of one kiss from you a love long and true We'll go on and on and I'm looking for one kiss goodnight to last all my life On and on and  Just one kiss from you, and suddenly I see the road laid out in front of me You give me strength, you give me hope And when you hold me in your arms you make me whole  I'm dreaming of one kiss from you a love long and true We'll go on and on and I'm looking for one kiss goodnight to last all my life On and on and I'm looking for one kiss goodnight to last all my life",britney-spears
265,"You used to say that I was special Everything was right But now you think I'm wearing too much make-up That my dress is too tight You got no reasons to be jealous I've never been untrue So does it really matter if they're looking I'm only looking at you You should never try to change me I can be nobody else And I like the way I am  What you see is what you get This is me, hey you If you want me, don't forget You should take me as I am 'Cause I can promise you Baby, what you see is what you get  I know you watch me when I'm dancin' When I party with me friends I can feel your eyes on my back, baby I can't have no chains around me, baby can't you see I could be anything you dream of, but I gotta feel free You should bever try to change me I can be nobody else And I like the way I am  What you see is what you get This is me, hey you If you want me, don't forget You should take me as I am 'Cause I can promise you Baby, what you see is what you get  You should never try to change me I can be nobody else Believe me, you'll be looking for trouble if you hurt me I can promise you, you'll be looking for trouble Believe me, yeah yeah yeah yeah  What you see is what you get This is me, hey you If you want me, don't forget You should take me as I am 'Cause I can promise you Baby, what you see is what you get",britney-spears
266,"I believe We all have one true love Somewhere in this world I do  When it seemed All my dreams Were falling through That's when I found you  I believe for every heart That whispers in the dark There's a ray of light somewhere Shining through  It was seen Worst when When the tide came in It found myself  When I found you I found the closest thing to Heaven Next to you I found the deepest love I knew  I'll believe Yes, it's true I found myself When I found you, oh yeah  I believe For every door That's closing For every heartbreak  There's hope for something new From the ashes rise A glimpse of paradise It said flickered in your eyes  When I found you I found the closest thing to Heaven Next to you I found the deepest love I knew  I'll believe Yes, it's true I found myself When I found you  A life I thought No one knows I thought love was Just a tingling of the skin  I found so long? All alone More than you could ever know You show deep love Sweet love  When I found you I found the closest thing to Heaven I found the deepest love I knew I found the closest thing to Heaven I found myself  When I found you I found the closest thing to Heaven Yes in you I found the deepest love I knew  I'll believe Yes, it's true I found myself When I found you",britney-spears
267,"Britney Spears Miscellaneous Satisfaction I can't get no satisfaction  I can't get no satisfaction  And I try, and I try, and I try, and I try  I can't get no, I can't get no satisfaction    When I'm drivin' in my car  And that man comes on the radio  And he's tellin' me more and more  About some useless information  Supposed to fire my imagination  I can't get no, oh no no no  Hey hey hey, this what I say   [CHORUS:]  I can't get no satisfaction  I can't get no reaction  And I try, and I try, and I try, and I try  I can't get no, I can't get no satisfaction   When I'm watchin' my TV  and that girl comes on to tell me  how tight my skirts should be  well she can't tell me who to be  cause I've got my own identity.  I can't get no, oh no no no   I can't get no satisfaction  I can't get no satisfaction   [Repeat CHORUS]   I can't get no, satisfaction  I can't get no, satisfaction   I can't get no satisfaction baby",britney-spears
268,"Britney Spears Miscellaneous Boys (Dj Funkeys Remix) Listen... Dj Funky's Remix   All my niggers get down like, what? ( 3x)  Down Like, down like, down like what?  All my niggers get down like, what? ( 3x)  Down Like, down like, down like what?   For whatever reason   I feel like I've been wanting you all my life   But you don't understand   I'm so glad we're at the same place at the same time   Its over now    I Spotted You Dancin'  You made all the girls stare   Those lips and your brown eyes   And your sexy hair   I shake-shake my thing   I make the world want you   Tell your boys you'll be back   I wanna see what you can do (uh)   Bridge-  What would it take for you to just leave with me (uh uh)  Not trying to sound conceited but me and you were meant to be (yeah yeah)   You're a sexy guy, I'm a nice girl (don´t you know?)  Lets turn this dance floor into our own little nasty world (Yeah..)    Chorus-  (Boys) Sometimes a girl just needs one (Oh you know I need you)  (Boys) To love her and to hold (I just want you to touch me)  (Boys) And when a girl is with one (mm mm)  (Boys) Then she's in control (Yeah)   Hey pull your girl off the dance floor  Whisper in her ear  Must of said something about me (what you say?)  Cuz now she's looking over here (sup girl)  You looking at me? (hehehe)  With that sexy attitude  With the way the girls moving it (rowr)  It puts me in the mood (oww)   What would it take for you to just leave with me  Not trying to sound conceited    But meeting you was destiny  I'm from N.E.R.D (ooh)  Aren't you Britney (don't you know)   Let's turn this dance floor into our own little nasty thing (get nasty)    (Girls)I can't fit for no one (get nasty)  (Girls)I'm gonna need her all the time (get nasty)  (Girls)I don't know 'bout your girl (get nasty)  (Girls)But I know she's judging mine    You like that (ooh)   Chorus-  (Boys) Sometimes a girl just needs one (Oh you know I need you)  (Boys) To love her and to hold (I just want you to touch me)  (Boys) And when a girl is with one (mm mm)  (Boys) Then she's in control (Yeah)   All my niggers get down like, what? ( 3x)  Down Like, down like, down like what?  All my niggers get down like, what? ( 3x)  Down Like, down like, down like what?",britney-spears
269,"Britney Spears Miscellaneous For Those Who Think Young 1958...  Spokesperson:  ""You hear something new at fountains today.  People who think young say 'Pepsi Please.'""   Britney:  ""The lively crowd today agrees  Those who think young say 'Pepsi Please'.    Trio:  ""Pepsi""   Britney:  ""For those who think young""   1963:  Britney:  ""Come alive (bop-shoo-bop-shoo-bop)  Come alive (bop-shoo-bop-shoo-bop)  Your in the Pepsi Generation  (Your in the Pepsi Generation)  Your in the Pepsi Generation""   1966:  ""Taste that beats the others cold  Pepsi pours it on.  Pepsi's got that special taste  Created for the gold""   1970:  ""You've got a lot to live  And Pepsi's got a lot to give""   Horse:  Simply   1989:  ""Irresistible.  Simply Irresistible""   All The Generations:  ""Turn It Up!  Come feel the joy all around  Each generation has found  You got your own and kind of sound so shout it out  pa-pa-pa-pa-pa  pa-pa-pa-pa-pa  (Gotta get that joy of Pepsi)  co...  co...  cola   Trio:  Pepsi   Britney:  For those who think young.   (Ping!)",britney-spears
270,"Britney Spears Miscellaneous I Got You Babe (with Frank Skinner)   BRITNEY (FRANK)  They say we're young and we don't know  Won't find out until we grow  (Well I don't know why that is true)  (Cuz you got me and baby, I got you)   CHORUS:  Babe  I got you, babe  I got you, babe   (I got flowers, in the spring)  (I got you, you wear my ring)  When I'm sad, you're a clown  And I get scared, you're always around   When they say your hair's too long  But I don't care, with you I can't go wrong  (Then put your little hand in mine)  (There ain't no hill or mountain we can't climb)   CHORUS   (I got you to hold my hand)  I got you to understand  (I got you to walk with me)  And I got you to talk to me, yeah  (I got you to kiss goodnight)  And I got you to hold me tight  (I got you and I won't let go)  And I got you who loves me so, yeah   I got you, babe",britney-spears
271,Britney Spears Miscellaneous I'm The Best CHOURUS;  Chorus:Yor're so ugly  and I'm so cute  Wake up about the star  I'm the best    Verse1; Your nasty...  You're stupid  I have silikon but you don't know  You believe in what I say..  There will be a day   Chorus:Yor're so ugly  and I'm so cute  Wake up about the star  I'm the best    Verse2; I miss Justin who took my viginity  But you still think I'm a virgin  I kind of parting all night long..  Messing around when you're gone   Chorus:Yor're so ugly  and I'm so cute  Wake up about the star  I'm the best    Ugly yeah yeah,britney-spears
272,Britney Spears Miscellaneous Love To Hate You I'm doing fine  I'm doing fine   For seven months and fifteen days  I've been telling you lies in different ways  I know things will change  But I don't know when  You keep talking about us  Like we still were friends   I just hate the way you talk to me  I just love to say what's bothering me   I love to hate you  I really love to hate you  And nothing you do  Will ever change my mind  I'm doing fine  Without you   It wasn't meant to be like this  All you gave her was one little innocent kiss  I didn't believe  She would turn to be  The love of your life  Just like me   I just hate the way you talk to me  I just love to say what you mean to me   I love to hate you  I really love to hate you  And nothing you do  Will ever change my mind  I'm doing fine  Without you   I'm doing fine   I love to hate you  I really love to hate you  And nothing you do  Will ever change my mind  I'm doing fine  I love to hate you  I really love to hate you  And nothing you do  Will ever change my mind  I'm doing fine  Without you,britney-spears
273,Britney Spears Miscellaneous My Friend Amanda Ohh yes....you gotta love it  this is a song about my best friend Amanda   We were in eigth grade when we started to be best friends  we were with eachother every weekend  goin up to the shopping centerand visiting Tony   Always laughin at stupid things  and goin to all the ball games tryin to find guys....never works out   Yes she is my best friend   Yes she is my best friend   After this year will be the end  never together anymore  off to different schools  and meetin new people   But I will never have another friend like Amanda  The girl who is like my sister  The girl who is always there for me no matter what   yes...  I will n ever have another friend like Amanda  the girl who is like my sister  the girl who is always there for me no matter what   I will be here for her whenever she needs  no matter what time  yes  no matter what time of the day...   Amanda is a wonderful girl  always smilin at somethin   she has the best personality   and that is why she is my best friend   She will be my best friend until the end  I am gonna hate it when we say good bye   she is a big part of my life now and days  and it will be hard to split us apart  and it will never happen  till it is time to go   oh no it will never happen   she is the best thing ever,britney-spears
274,"Britney Spears Miscellaneous Need You Next To Me I love you more than life  I'd give you all I have  You know, I need you next to me   Like the touch of a star  You came to my life  Giving me happiness  With the warmth of the sun  You blessed me inside  Giving me radiance   Bridge  Ooh you know it's true (you know it's true)  My miracle is you   Chorus  I love you more than life  I'd give you all I have  You know, I need you next to me  You always give me love  You sent from up above  You know, I need you next to me   Like a rainbow of light  You've opened my dreams  Filling my emptiness  When I'm deep in your arms  I feel what love means  Just with a simple kiss   Bridge   Chorus   Oh baby  You give me more than anybody can conceive  So pure and special  Your love is the key  I will be sure to have you always next to me  You've given me the reason- the reason to live   Bridge   Chorus   I love to see you smile  I loved you all the while  You know I need you next to me  Yeah,   Spoken: I need you next to me.",britney-spears
275,"Britney Spears Miscellaneous Pepsi Commercial My heart, won't skip, a  beat  I never look, before, I leap  Ride, just enjoy the ride  Don't need a reason why  Everything's all right    Take your time  Baby take your time  The world is yours and mine  Look and you will find   Ba Ba Ba Ba Ba  Ba Ba Ba Ba Ba  The joy of Pepsi   The world goes 'round and 'round  But some things never change  Ba Ba Ba Ba Ba    Ba Ba Ba Ba Ba   Ba Ba Ba Ba Ba  The joy of Pepsi   I know you can feel it, feel with your  Look, look and you will find  This taste is on my mind  And I won't be denied  And you will find   Ba Ba Ba Ba Ba   Ba Ba Ba Ba Ba  The Joy of Pepsi  Yeah",britney-spears
276,"Britney Spears Miscellaneous Santa Can U Hear Me oh yeah...yeah....  last night i took a walk in the snow  couples holding hands, places to go  seems like everyone but me is in love  santa can u hear me?   i signed my letter that i sealed with a kiss  i sent it off, n just said this  i know exactly what i want this year  santa can u hear me?   i want my baby baby, yeah  i want someone to love me and someone to hold  and maybe maybe maybe  he'll be all my own in a big red bow  santa can u hear me?    i have been so good this year,  and all i want is one thing..tell me my true love is near  he's all i want..just for me, underneath my christmas tree  i'll be waiting here, santa thats my only wish this year   ooh.. yeah....yeah   christmas eve, i just can't sleep  would i be wrong for taking a peek?  cus i heard that your coming to town,   santa can u hear me?   i really hope that your on your way,  with something special, for me in ur sleigh  oh please make my wish come true,   santa can u hear me?   i want my baby baby   i want someone to love me and someone to hold,   and maybe maybe maybe  we'll be all alone under the mistletoe  santa can u hear me?   i have been so good this year  and all i want is one thing,  tell me my true love is near  he's all i want..just for me, underneath my christmas tree  i'll be waiting here santa thats my only wish this year   i hope my letter reaches you in time..oh yeah..  bring me love, i can call all mine..oh yeah..  cus i have been so good, so good this year   can't be alone under the mistletoe,   he's all i want in a big red bow  santa can u hear me?   i have been so good this year  and all i want is one thing,   tell me my true love is near   he's all i want, just for me   underneath my christmas tree,  i'll be waiting here,   santa thats my only wish this year   ahh....ahh....ahh....ahh...  he's all i want, just for me, underneath my christmas tree   i'll be waiting here...  santa thats my only wish this year  santa thats my only...wish..this year",britney-spears
277,"Britney Spears Miscellaneous The Way You Make Me Feel Hee-hee!  Ooh!  Go on girl!  Aaow!   Hey pretty baby with the high heels on  You give me fever  Like I've never, ever known  You're just a product of loveliness  I like the groove of your walk,  Your talk, your dress  I feel your fever  From miles around  I'll pick you up in my car  And we'll paint the town  Just kiss me baby  And tell me twice  That you're the one for me   Chorus:  The way you make me feel  (The way you make me feel)  You really turn me on  (You really turn me on)  You knock me off of my feet  (You knock me off of my feet)  My lonely days are gone  (My lonely days are gone)   I like the feelin' you're givin' me  Just hold me baby and I'm in ecstasy  Oh I'll be workin' from nine to five  To buy you things to keep you by my side  I never felt so in love before  Just promise baby, you'll love me forever more  I swear I'm keepin' you satisfied  'Cause you're the one for me   Chorus:   The way you make me feel  (The way you make me feel)  You really turn me on  (You really turn me on)  You knock me off of my feet now baby - hee!  (You knock me off of my feet)  My lonely days are gone - a acha acha  (My lonely days are gone)  Acha-ooh   Go on girl!  Go on! Hee! Hee! Aaow!  Go on girl!  I never felt so in love before  Promise baby, you'll love me forevermore  I swear I'm keepin' you satisfied  'Cause you're the one for me...   Chorus  (Ad lib to fade)",britney-spears
278,"Britney Spears Miscellaneous You Will Never You are weak in me  I can feel it   but do you think I care  If you cry   I will laugh at you   I'm sick of stroking your hair    Could you take it   can you make it   don't wanna fake it   So don't you say that   love is a fight   you don't know what it's like to die    You will never feel it coming, feel it coming  If you choose to walk away from love   You'll be gone and I'll be coming    I am free, I am me   I am breathing  the air that's rightfully mine   Drew the line   you had to go this time   drove the message into your spine    Couldn't take it  couldn't make it   I didn't fake it   Now you can say that  love is a fight  'cause you know what it's like, you died",britney-spears
279,"Notice me, take my hand Why are we strangers When our love is strong? Why carry on without me?  Everytime I try to fly I fall without my wings I feel so small I guess I need you, baby  And everytime I see you in my dreams I see your face, it's haunting me I guess I need you, baby  I make believe that you are here It's the only way I see clear What have I done? You seem to move on easy  And everytime I try to fly I fall without my wings I feel so small I guess I need you baby  And everytime I see you in my dreams I see your face, you're haunting me I guess I need you baby  I may have made it rain Please forgive me My weakness caused you pain And this song is my sorry  At night I pray That soon your face Will fade away  And everytime I try to fly I fall without my wings I feel so small I guess I need you baby  And everytime I see you in my dreams I see your face, you're haunting me I guess I need you baby",britney-spears
280,"Yeah Sometimes I just love to have that out Just something a girl's gotta do, oh  Never thought I'd see you like this You lookin' good when you're half dressed Just let me give you one last test Is that a sin? No  Am I too hot for you though Did you check out my video? There's some things you don't know Like this  I dare you to stand in my way Just give in when you are ready to play Like this  Here comes the showdown What goes around comes around And the crowds are waiting, oh 'Cause if we break up, then we can make up Shake my body all night Here comes the showdown, oh  I don't really wanna be a tease But would you undo my zipper please? Please don't talk Listen  I'll let you touch me if you want I see your body rise, rise And when you come, don't get too hot Butterfly  I dare you to stand in my way Just give in when you are ready to play Like this  Here comes the showdown What goes around comes around And the crowds are waiting, oh 'Cause if we break up, then we can make up Shake my body all night Here comes the showdown, oh  Forget the tension when we fight We'll make it up turn down the light It's just a lover's game we play, yeah After the screaming's at an end Why don't we do it all again That's when the fun really begins oh  Here comes the showdown What goes around comes around And the crowds are waiting, oh 'Cause if we break up, then we can make up Shake my body all night   (Why don't you?)  Yeah Yeah Yeah  Here comes the showdown, oh Here comes the showdown What goes around comes around And the crowds are waiting, oh Here comes the showdown, oh",britney-spears
281,"It's so hot in here  Ohh, it's so hot, and I need some air Oh boy, don't stop 'cause I'm halfway there It's not complicated, it's just syncopated We can read each other's minds One love united two bodies synchronizing Don't even need to touch me baby, just  Breathe on me, yeah Baby just, breathe on me We don't need to touch, just Breathe  Ohh, this is way beyond the physical (It's a way beyond the physical) Tonight, my senses don't make sense at all Our imagination, takin' us to places We have never been before Take me in let it out Don't even need to touch me baby, just  Breathe on me Baby just, breathe on me We don't need to touch, just Breathe on me   (Breathe on me) Baby just, breathe on me   (Breathe on me) We don't need to touch, just Breathe  Monogamy is the way to go Just put your lips together and blow  Breathe Breathe Breathe  Breathe on me Baby just, breathe on me We don't need to touch, just Breathe on me   (Breathe on me) Baby just, breathe on me   (Breathe on me) We don't need to touch just",britney-spears
282,"She's gonna pack her bags She's gonna find her way She's gonna get right out of this She don't want New York She don't want L.A. She's gonna find that special kiss  She don't want no sleep She don't want no high Oh, like peaches 'n' cream She's gonna wish on stars and touch the sky Ah, you know what I mean  She wants a good time No need to rewind She needs to really really find What she wants She lands on both feet Won't take a back seat There's a brave new girl And she's comin' out tonight  She's gonna step outside Uncover her eyes Who knew she could feel so alive Her M.O.'s changed She don't wanna behave Ain't it good to be a brave girl tonight  Tonight, it's alright A brave girl tonight  So she met this man He was kinda rough He said, ""Girl, whatcha lookin' for?"" She said, ""I don't know"" ""I go with the flow""  He said, ""Let's get on the floor"" He said, ""You look real cute with your low ride jeans"" ""And your pink little baby tee"" ""Let's get a room, girl"" ""Come and ride with me""  She wants a good time No need to rewind She needs to really really find What she wants She lands on both feet Won't take a back seat There's a brave new girl And she's comin' out tonight  She's gonna step outside Uncover her eyes Who knew she could feel so alive Her M.O.'s changed She don't wanna behave Ain't it good to be a brave girl tonight Tonight, it's alright A brave girl tonight Tonight, it's alright A brave girl tonight  She could feel so alive  She's gonna step outside Uncover her eyes Who knew she could feel so alive Her M.O.'s changed She don't wanna behave Ain't it good to be a brave girl tonight Tonight it's alright A brave girl tonight  Tonight, it's alright A brave girl tonight A brave girl tonight A brave girl tonight A brave girl tonight A brave girl tonight",britney-spears
283,"Yeah, I've been waitin' for you So patiently and now you're here You're my answer, thank you I think you're my answer Here I go  You're the answer All this time I've tried to find you I've been yearnin' You're the answer To the question that's been burnin' When they ask me, who I love? You're the answer, you're my answer  Patiently I've waited For this day to finally come Know someday, somehow I would find that special one Someone perfect, someone true Someone that I knew, was you I know it was you  Who can hold me tight? Keep me warm, through the night Who can wipe my tears? When it's wrong, make it right Who can give me love, till I'm satisfied? Who's the one I need in my life?  You're the answer All this time I've tried to find you I've been yearnin' You're the answer To the question that's been burnin' When they ask me, who I love? You're the answer, you're my answer  I can hardly speak because I'm underneath your spell Saving every moment That I have you to myself Put my love and took the test 'Cuz baby this is destiny Yeah, this is destiny  Who can hold me tight? Keep me warm, through the night Who can wipe my tears? When it's wrong, make it right You can give me love, till I'm satisfied You're the one I need in my life?  You're the answer All this time I've tried to find you I've been yearnin' You're the answer To the question that's been burnin' When they ask me, who I love? You're the answer, you're my answer  You're the answer All this time I've tried to find you I've been yearnin' You're the answer To the question that's been burnin' When they ask me, who I love? You're the answer, you're my answer  Who can hold me tight? Keep me warm, through the night Who can wipe my tears? When it's wrong, make it right Who can give me love, till I'm satisfied? Who's the one I need in my life?  You're the answer All this time I've tried to find you I've been yearnin' You're the answer To the question that's been burnin' When they ask me, who I love? You're the answer, you're my answer  You're the answer You're my answer You're my answer You're my answer",britney-spears
284,"People can take everything away from you  But they can never take away your truth  But the question is  Can you handle mine?   They say I'm crazy, I really don't care  That's my prerogative  They say I'm nasty but I don't give a damn  Getting boys is how I live   Some ask me questions, why am I so real?  But they don't understand me, I really don't know the deal  About my sister trying hard to make it right  Not long ago before I won this fight   Everybody's talkin' all this stuff about me  Why don't they just let me live?    (Tell me, why?)  I don't need permission, make my own decision    (Oh)  That's my prerogative    (That's my prerogative)   (It's my prerogative)  It's the way that I wanna live  (It's my prerogative)  You can't tell me what to do   Don't get me wrong, I'm really not so dumb  Ego trips is not my thing  All these strange relationships, it really gets me down  See nothing wrong, spread myself around   Everybody's talkin' all this stuff about me  Why don't they just let me live?    (Tell me, why?)  I don't need permission, make my own decision    (Oh)  That's my prerogative    (That's my prerogative)   Everybody's talkin' all this stuff about me  Why don't they just let me live?    (Tell me, why?)  I don't need permission, make my own decision    (Oh)  That's my prerogative    (That's my prerogative)   It's the way that I wanna live    (It's my prerogative)  You can't tell me what to do   Why can't I live my life  Without all of the things that people say?  Ohh   (Oh)  Everybody's talkin' all this stuff about me  Why don't they just let me live?    (Tell me, why?)  I don't need permission, make my own decision    (Oh)  That's my prerogative     (They say I'm crazy)  Everybody's talkin' all this stuff about me  Why don't they just let me live?    (Tell me, why?)    (They say I'm nasty)  I don't need permission, make my own decisions    (Oh)  That's my prerogative  (That's my prerogative)",britney-spears
285,"Britney Spears Miscellaneous Guilty Your always to busy  Why dont you go with me  Dont act like you dont hear me  Neglected  Your guilty  He noticed no one was with me  I started getting so friendly  He told me I was to pretty  I flirted  I'm guilty   I have no reason to lie  I told you a thousand times  I needed you be my side, but you were nowhere to be found  But you pushed your luck  Now it's all messed up  Cuz you went to far when you broke my heart and I found my guy  And if losin you is what I gotta do to satisfy all my needs  Then I guess that makes me guilty   Stop wonderin a thing but  I want you so bad it's danger  Its true I'm nobody's angel  Convict me  Guilty  You aint no...  So good for...  It's not like I did it on perpose  The verdict is nuthing  He needs me   Guilty   I have no reason to lie I told you a thousand times, I needed you by my side  But you were no where to be found.  But you pushed your luck, now its all messed up  Cuz ya went to far when ya broke my heart and I found my guy.  And if losin you is what I gotta do to satisfy all my needs then I guess that makes me guilty   But you pushed your luck, now its all messed up  Cuz ya went to far when ya broke my heart and I found my guy  And if losin you is what I gotta do to satisfy all my needs thenI guess that makes me guilty",britney-spears
286,"Nothing seems to be the way, that it used to  Everything seems shallow, God give me truth  In me, then tell me somebody is watching over for me  And that is all I'm praying, that   Someday, I will understand  In Gods whole plan and what He's done to me  Oh, but maybe someday I will breathe and I'll finally see  I see it all in my baby   Don't you run too fast my dear, why don't you stop?  Just stop and listen to your tears, they are all you've got  It's in you, you see somebody is watching over for you  And that is all I'm praying, is that   Someday, you will understand  In Gods whole plan and what He does to you  Oh, but maybe someday you will breath and you'll finally see  You'll see it all in your baby, you'll see it all in your baby   No moment, would be more true  Than the moment, I look at you   It's in you, you see somebody is watching  Over for you and that is all I'm praying, is that   Someday, you will understand  In Gods whole plan and what He does to you  Oh, but maybe someday you will breathe and you'll finally see  You'll see it all in your baby, you'll see it all in your baby  You'll see it all in your baby, you'll see it all in your baby",britney-spears
